hour,day,month,dayofweek,load_lag_1,load_lag_24
0,2,1,5,21420.0,21665.0
1,2,1,5,19651.0,20260.0
2,2,1,5,18679.0,19056.0
3,2,1,5,18264.0,18407.0
4,2,1,5,18346.0,18425.0
5,2,1,5,19236.0,19261.0
6,2,1,5,21300.0,19673.0
7,2,1,5,23333.0,19927.0
8,2,1,5,25221.0,21403.0
9,2,1,5,27697.0,22819.0
10,2,1,5,28637.0,23995.0
11,2,1,5,29080.0,24516.0
12,2,1,5,29077.0,23206.0
13,2,1,5,28364.0,22244.0
14,2,1,5,27879.0,22551.0
15,2,1,5,28269.0,23949.0
16,2,1,5,29808.0,27964.0
17,2,1,5,33054.0,28978.0
18,2,1,5,33860.0,29504.0
19,2,1,5,33850.0,29082.0
20,2,1,5,31760.0,27681.0
21,2,1,5,29295.0,25626.0
22,2,1,5,26658.0,23131.0
23,2,1,5,24332.0,21420.0
0,3,1,6,21855.0,19651.0
1,3,1,6,20156.0,18679.0
2,3,1,6,19200.0,18264.0
3,3,1,6,18603.0,18346.0
4,3,1,6,18456.0,19236.0
5,3,1,6,18917.0,21300.0
6,3,1,6,20148.0,23333.0
7,3,1,6,21373.0,25221.0
8,3,1,6,22696.0,27697.0
9,3,1,6,25152.0,28637.0
10,3,1,6,27044.0,29080.0
11,3,1,6,28325.0,29077.0
12,3,1,6,27882.0,28364.0
13,3,1,6,25392.0,27879.0
14,3,1,6,23928.0,28269.0
15,3,1,6,24631.0,29808.0
16,3,1,6,25801.0,33054.0
17,3,1,6,29654.0,33860.0
18,3,1,6,31004.0,33850.0
19,3,1,6,31209.0,31760.0
20,3,1,6,30520.0,29295.0
21,3,1,6,28560.0,26658.0
22,3,1,6,26171.0,24332.0
23,3,1,6,23920.0,21855.0
0,4,1,0,21545.0,20156.0
1,4,1,0,19872.0,19200.0
2,4,1,0,19023.0,18603.0
3,4,1,0,18745.0,18456.0
4,4,1,0,19110.0,18917.0
5,4,1,0,20513.0,20148.0
6,4,1,0,24208.0,21373.0
7,4,1,0,28600.0,22696.0
8,4,1,0,32670.0,25152.0
9,4,1,0,35751.0,27044.0
10,4,1,0,36378.0,28325.0
11,4,1,0,36854.0,27882.0
12,4,1,0,36044.0,25392.0
13,4,1,0,34932.0,23928.0
14,4,1,0,35279.0,24631.0
15,4,1,0,35761.0,25801.0
16,4,1,0,36594.0,29654.0
17,4,1,0,39285.0,31004.0
18,4,1,0,38952.0,31209.0
19,4,1,0,38486.0,30520.0
20,4,1,0,36296.0,28560.0
21,4,1,0,33679.0,26171.0
22,4,1,0,29962.0,23920.0
23,4,1,0,26943.0,21545.0
0,5,1,1,24179.0,19872.0
1,5,1,1,22224.0,19023.0
2,5,1,1,21217.0,18745.0
3,5,1,1,20986.0,19110.0
4,5,1,1,21203.0,20513.0
5,5,1,1,22496.0,24208.0
6,5,1,1,25827.0,28600.0
7,5,1,1,29867.0,32670.0
8,5,1,1,33368.0,35751.0
9,5,1,1,36254.0,36378.0
10,5,1,1,36747.0,36854.0
11,5,1,1,36896.0,36044.0
12,5,1,1,35714.0,34932.0
13,5,1,1,34277.0,35279.0
14,5,1,1,34827.0,35761.0
15,5,1,1,35046.0,36594.0
16,5,1,1,36284.0,39285.0
17,5,1,1,38962.0,38952.0
18,5,1,1,38918.0,38486.0
19,5,1,1,37882.0,36296.0
20,5,1,1,35362.0,33679.0
21,5,1,1,32772.0,29962.0
22,5,1,1,29149.0,26943.0
23,5,1,1,26476.0,24179.0
0,6,1,2,24004.0,22224.0
1,6,1,2,22129.0,21217.0
2,6,1,2,21058.0,20986.0
3,6,1,2,20533.0,21203.0
4,6,1,2,20421.0,22496.0
5,6,1,2,20760.0,25827.0
6,6,1,2,22228.0,29867.0
7,6,1,2,23734.0,33368.0
8,6,1,2,25157.0,36254.0
9,6,1,2,27298.0,36747.0
10,6,1,2,28659.0,36896.0
11,6,1,2,29406.0,35714.0
12,6,1,2,29129.0,34277.0
13,6,1,2,27792.0,34827.0
14,6,1,2,26686.0,35046.0
15,6,1,2,26823.0,36284.0
16,6,1,2,27808.0,38962.0
17,6,1,2,31507.0,38918.0
18,6,1,2,32540.0,37882.0
19,6,1,2,32867.0,35362.0
20,6,1,2,31901.0,32772.0
21,6,1,2,30389.0,29149.0
22,6,1,2,27944.0,26476.0
23,6,1,2,25452.0,24004.0
0,7,1,3,23046.0,22129.0
1,7,1,3,21226.0,21058.0
2,7,1,3,20395.0,20533.0
3,7,1,3,20269.0,20421.0
4,7,1,3,20728.0,20760.0
5,7,1,3,22606.0,22228.0
6,7,1,3,28125.0,23734.0
7,7,1,3,34490.0,25157.0
8,7,1,3,39012.0,27298.0
9,7,1,3,41072.0,28659.0
10,7,1,3,41314.0,29406.0
11,7,1,3,40817.0,29129.0
12,7,1,3,38317.0,27792.0
13,7,1,3,37663.0,26686.0
14,7,1,3,39228.0,26823.0
15,7,1,3,40219.0,27808.0
16,7,1,3,41651.0,31507.0
17,7,1,3,44162.0,32540.0
18,7,1,3,43039.0,32867.0
19,7,1,3,41660.0,31901.0
20,7,1,3,39227.0,30389.0
21,7,1,3,36137.0,27944.0
22,7,1,3,32432.0,25452.0
23,7,1,3,28759.0,23046.0
0,8,1,4,25739.0,21226.0
1,8,1,4,23911.0,20395.0
2,8,1,4,23010.0,20269.0
3,8,1,4,22594.0,20728.0
4,8,1,4,23020.0,22606.0
5,8,1,4,24660.0,28125.0
6,8,1,4,29565.0,34490.0
7,8,1,4,35754.0,39012.0
8,8,1,4,39973.0,41072.0
9,8,1,4,41391.0,41314.0
10,8,1,4,41095.0,40817.0
11,8,1,4,40681.0,38317.0
12,8,1,4,39028.0,37663.0
13,8,1,4,38120.0,39228.0
14,8,1,4,38948.0,40219.0
15,8,1,4,39616.0,41651.0
16,8,1,4,40793.0,44162.0
17,8,1,4,43569.0,43039.0
18,8,1,4,42888.0,41660.0
19,8,1,4,41580.0,39227.0
20,8,1,4,38860.0,36137.0
21,8,1,4,35219.0,32432.0
22,8,1,4,31478.0,28759.0
23,8,1,4,28480.0,25739.0
0,9,1,5,25469.0,23911.0
1,9,1,5,23648.0,23010.0
2,9,1,5,22678.0,22594.0
3,9,1,5,22337.0,23020.0
4,9,1,5,22351.0,24660.0
5,9,1,5,22910.0,29565.0
6,9,1,5,25489.0,35754.0
7,9,1,5,28769.0,39973.0
8,9,1,5,31223.0,41391.0
9,9,1,5,33921.0,41095.0
10,9,1,5,34593.0,40681.0
11,9,1,5,34088.0,39028.0
12,9,1,5,32352.0,38120.0
13,9,1,5,30766.0,38948.0
14,9,1,5,29946.0,39616.0
15,9,1,5,30201.0,40793.0
16,9,1,5,31514.0,43569.0
17,9,1,5,35095.0,42888.0
18,9,1,5,35898.0,41580.0
19,9,1,5,36024.0,38860.0
20,9,1,5,33690.0,35219.0
21,9,1,5,30731.0,31478.0
22,9,1,5,28146.0,28480.0
23,9,1,5,26200.0,25469.0
0,10,1,6,23802.0,23648.0
1,10,1,6,22002.0,22678.0
2,10,1,6,20712.0,22337.0
3,10,1,6,20142.0,22351.0
4,10,1,6,20147.0,22910.0
5,10,1,6,20548.0,25489.0
6,10,1,6,21677.0,28769.0
7,10,1,6,22964.0,31223.0
8,10,1,6,24320.0,33921.0
9,10,1,6,26531.0,34593.0
10,10,1,6,27747.0,34088.0
11,10,1,6,28163.0,32352.0
12,10,1,6,28488.0,30766.0
13,10,1,6,26986.0,29946.0
14,10,1,6,26242.0,30201.0
15,10,1,6,26415.0,31514.0
16,10,1,6,27221.0,35095.0
17,10,1,6,30815.0,35898.0
18,10,1,6,32097.0,36024.0
19,10,1,6,32567.0,33690.0
20,10,1,6,31359.0,30731.0
21,10,1,6,29789.0,28146.0
22,10,1,6,27441.0,26200.0
23,10,1,6,25001.0,23802.0
0,11,1,0,22214.0,22002.0
1,11,1,0,20582.0,20712.0
2,11,1,0,19994.0,20142.0
3,11,1,0,20105.0,20147.0
4,11,1,0,20623.0,20548.0
5,11,1,0,22762.0,21677.0
6,11,1,0,28988.0,22964.0
7,11,1,0,35975.0,24320.0
8,11,1,0,40849.0,26531.0
9,11,1,0,42332.0,27747.0
10,11,1,0,42688.0,28163.0
11,11,1,0,42160.0,28488.0
12,11,1,0,40026.0,26986.0
13,11,1,0,39828.0,26242.0
14,11,1,0,40681.0,26415.0
15,11,1,0,41177.0,27221.0
16,11,1,0,42480.0,30815.0
17,11,1,0,44396.0,32097.0
18,11,1,0,43338.0,32567.0
19,11,1,0,41750.0,31359.0
20,11,1,0,39515.0,29789.0
21,11,1,0,36406.0,27441.0
22,11,1,0,32385.0,25001.0
23,11,1,0,29222.0,22214.0
0,12,1,1,26502.0,20582.0
1,12,1,1,25016.0,19994.0
2,12,1,1,24292.0,20105.0
3,12,1,1,23995.0,20623.0
4,12,1,1,24232.0,22762.0
5,12,1,1,25902.0,28988.0
6,12,1,1,31210.0,35975.0
7,12,1,1,37498.0,40849.0
8,12,1,1,41823.0,42332.0
9,12,1,1,42891.0,42688.0
10,12,1,1,42742.0,42160.0
11,12,1,1,42142.0,40026.0
12,12,1,1,39150.0,39828.0
13,12,1,1,38561.0,40681.0
14,12,1,1,39589.0,41177.0
15,12,1,1,40725.0,42480.0
16,12,1,1,41276.0,44396.0
17,12,1,1,44576.0,43338.0
18,12,1,1,44068.0,41750.0
19,12,1,1,42954.0,39515.0
20,12,1,1,40354.0,36406.0
21,12,1,1,37342.0,32385.0
22,12,1,1,33109.0,29222.0
23,12,1,1,30131.0,26502.0
0,13,1,2,27049.0,25016.0
1,13,1,2,25307.0,24292.0
2,13,1,2,24501.0,23995.0
3,13,1,2,24288.0,24232.0
4,13,1,2,24579.0,25902.0
5,13,1,2,26292.0,31210.0
6,13,1,2,31697.0,37498.0
7,13,1,2,38261.0,41823.0
8,13,1,2,42296.0,42891.0
9,13,1,2,43056.0,42742.0
10,13,1,2,42475.0,42142.0
11,13,1,2,41616.0,39150.0
12,13,1,2,39102.0,38561.0
13,13,1,2,38581.0,39589.0
14,13,1,2,39893.0,40725.0
15,13,1,2,40121.0,41276.0
16,13,1,2,41601.0,44576.0
17,13,1,2,44801.0,44068.0
18,13,1,2,44708.0,42954.0
19,13,1,2,43407.0,40354.0
20,13,1,2,40629.0,37342.0
21,13,1,2,37781.0,33109.0
22,13,1,2,33797.0,30131.0
23,13,1,2,30741.0,27049.0
0,14,1,3,27510.0,25307.0
1,14,1,3,25893.0,24501.0
2,14,1,3,25060.0,24288.0
3,14,1,3,24815.0,24579.0
4,14,1,3,25152.0,26292.0
5,14,1,3,26827.0,31697.0
6,14,1,3,32064.0,38261.0
7,14,1,3,38817.0,42296.0
8,14,1,3,42944.0,43056.0
9,14,1,3,44133.0,42475.0
10,14,1,3,44203.0,41616.0
11,14,1,3,44269.0,39102.0
12,14,1,3,41826.0,38581.0
13,14,1,3,40836.0,39893.0
14,14,1,3,41949.0,40121.0
15,14,1,3,42716.0,41601.0
16,14,1,3,43978.0,44801.0
17,14,1,3,45630.0,44708.0
18,14,1,3,45032.0,43407.0
19,14,1,3,43832.0,40629.0
20,14,1,3,40808.0,37781.0
21,14,1,3,37957.0,33797.0
22,14,1,3,33889.0,30741.0
23,14,1,3,30729.0,27510.0
0,15,1,4,27707.0,25893.0
1,15,1,4,25953.0,25060.0
2,15,1,4,25115.0,24815.0
3,15,1,4,24893.0,25152.0
4,15,1,4,25168.0,26827.0
5,15,1,4,26933.0,32064.0
6,15,1,4,32252.0,38817.0
7,15,1,4,39015.0,42944.0
8,15,1,4,42985.0,44133.0
9,15,1,4,44174.0,44203.0
10,15,1,4,44320.0,44269.0
11,15,1,4,43810.0,41826.0
12,15,1,4,41198.0,40836.0
13,15,1,4,40142.0,41949.0
14,15,1,4,41302.0,42716.0
15,15,1,4,40934.0,43978.0
16,15,1,4,42198.0,45630.0
17,15,1,4,44568.0,45032.0
18,15,1,4,44647.0,43832.0
19,15,1,4,43595.0,40808.0
20,15,1,4,40572.0,37957.0
21,15,1,4,37274.0,33889.0
22,15,1,4,33445.0,30729.0
23,15,1,4,30382.0,27707.0
0,16,1,5,28109.0,25953.0
1,16,1,5,25922.0,25115.0
2,16,1,5,24693.0,24893.0
3,16,1,5,24091.0,25168.0
4,16,1,5,24111.0,26933.0
5,16,1,5,24730.0,32252.0
6,16,1,5,27683.0,39015.0
7,16,1,5,31489.0,42985.0
8,16,1,5,34074.0,44174.0
9,16,1,5,36020.0,44320.0
10,16,1,5,36360.0,43810.0
11,16,1,5,35592.0,41198.0
12,16,1,5,33786.0,40142.0
13,16,1,5,32036.0,41302.0
14,16,1,5,30430.0,40934.0
15,16,1,5,30158.0,42198.0
16,16,1,5,31500.0,44568.0
17,16,1,5,35317.0,44647.0
18,16,1,5,37095.0,43595.0
19,16,1,5,36880.0,40572.0
20,16,1,5,34686.0,37274.0
21,16,1,5,31741.0,33445.0
22,16,1,5,29054.0,30382.0
23,16,1,5,27045.0,28109.0
0,17,1,6,25332.0,25922.0
1,17,1,6,23255.0,24693.0
2,17,1,6,22080.0,24091.0
3,17,1,6,21460.0,24111.0
4,17,1,6,21351.0,24730.0
5,17,1,6,21838.0,27683.0
6,17,1,6,23150.0,31489.0
7,17,1,6,24434.0,34074.0
8,17,1,6,26247.0,36020.0
9,17,1,6,28861.0,36360.0
10,17,1,6,30363.0,35592.0
11,17,1,6,30398.0,33786.0
12,17,1,6,30740.0,32036.0
13,17,1,6,28758.0,30430.0
14,17,1,6,26935.0,30158.0
15,17,1,6,26705.0,31500.0
16,17,1,6,27552.0,35317.0
17,17,1,6,31480.0,37095.0
18,17,1,6,33369.0,36880.0
19,17,1,6,34040.0,34686.0
20,17,1,6,33125.0,31741.0
21,17,1,6,31142.0,29054.0
22,17,1,6,28666.0,27045.0
23,17,1,6,26196.0,25332.0
0,18,1,0,23368.0,23255.0
1,18,1,0,21967.0,22080.0
2,18,1,0,21350.0,21460.0
3,18,1,0,21473.0,21351.0
4,18,1,0,22103.0,21838.0
5,18,1,0,24436.0,23150.0
6,18,1,0,30634.0,24434.0
7,18,1,0,37921.0,26247.0
8,18,1,0,43086.0,28861.0
9,18,1,0,45314.0,30363.0
10,18,1,0,45437.0,30398.0
11,18,1,0,44894.0,30740.0
12,18,1,0,42137.0,28758.0
13,18,1,0,41392.0,26935.0
14,18,1,0,41772.0,26705.0
15,18,1,0,42666.0,27552.0
16,18,1,0,44476.0,31480.0
17,18,1,0,46965.0,33369.0
18,18,1,0,46418.0,34040.0
19,18,1,0,44929.0,33125.0
20,18,1,0,42236.0,31142.0
21,18,1,0,38892.0,28666.0
22,18,1,0,34650.0,26196.0
23,18,1,0,31382.0,23368.0
0,19,1,1,28133.0,21967.0
1,19,1,1,26468.0,21350.0
2,19,1,1,25631.0,21473.0
3,19,1,1,25193.0,22103.0
4,19,1,1,25658.0,24436.0
5,19,1,1,27465.0,30634.0
6,19,1,1,33026.0,37921.0
7,19,1,1,39979.0,43086.0
8,19,1,1,44382.0,45314.0
9,19,1,1,46575.0,45437.0
10,19,1,1,46844.0,44894.0
11,19,1,1,46578.0,42137.0
12,19,1,1,43775.0,41392.0
13,19,1,1,42641.0,41772.0
14,19,1,1,43297.0,42666.0
15,19,1,1,44114.0,44476.0
16,19,1,1,45183.0,46965.0
17,19,1,1,47919.0,46418.0
18,19,1,1,47542.0,44929.0
19,19,1,1,46129.0,42236.0
20,19,1,1,43159.0,38892.0
21,19,1,1,39973.0,34650.0
22,19,1,1,35510.0,31382.0
23,19,1,1,31778.0,28133.0
0,20,1,2,28541.0,26468.0
1,20,1,2,26901.0,25631.0
2,20,1,2,25937.0,25193.0
3,20,1,2,25656.0,25658.0
4,20,1,2,25773.0,27465.0
5,20,1,2,27710.0,33026.0
6,20,1,2,33587.0,39979.0
7,20,1,2,40648.0,44382.0
8,20,1,2,45360.0,46575.0
9,20,1,2,46852.0,46844.0
10,20,1,2,46438.0,46578.0
11,20,1,2,45655.0,43775.0
12,20,1,2,42773.0,42641.0
13,20,1,2,42011.0,43297.0
14,20,1,2,43136.0,44114.0
15,20,1,2,43960.0,45183.0
16,20,1,2,45028.0,47919.0
17,20,1,2,47669.0,47542.0
18,20,1,2,47690.0,46129.0
19,20,1,2,46307.0,43159.0
20,20,1,2,43119.0,39973.0
21,20,1,2,39468.0,35510.0
22,20,1,2,35285.0,31778.0
23,20,1,2,31502.0,28541.0
0,21,1,3,28643.0,26901.0
1,21,1,3,26696.0,25937.0
2,21,1,3,25859.0,25656.0
3,21,1,3,25716.0,25773.0
4,21,1,3,26020.0,27710.0
5,21,1,3,27788.0,33587.0
6,21,1,3,33482.0,40648.0
7,21,1,3,40526.0,45360.0
8,21,1,3,44860.0,46852.0
9,21,1,3,46340.0,46438.0
10,21,1,3,46107.0,45655.0
11,21,1,3,45176.0,42773.0
12,21,1,3,42337.0,42011.0
13,21,1,3,41324.0,43136.0
14,21,1,3,42287.0,43960.0
15,21,1,3,43180.0,45028.0
16,21,1,3,44182.0,47669.0
17,21,1,3,46815.0,47690.0
18,21,1,3,46739.0,46307.0
19,21,1,3,45665.0,43119.0
20,21,1,3,42914.0,39468.0
21,21,1,3,39711.0,35285.0
22,21,1,3,35364.0,31502.0
23,21,1,3,31866.0,28643.0
0,22,1,4,29658.0,26696.0
1,22,1,4,27527.0,25859.0
2,22,1,4,26303.0,25716.0
3,22,1,4,25896.0,26020.0
4,22,1,4,26047.0,27788.0
5,22,1,4,27833.0,33482.0
6,22,1,4,33889.0,40526.0
7,22,1,4,40902.0,44860.0
8,22,1,4,45017.0,46340.0
9,22,1,4,46377.0,46107.0
10,22,1,4,46020.0,45176.0
11,22,1,4,45343.0,42337.0
12,22,1,4,42936.0,41324.0
13,22,1,4,42068.0,42287.0
14,22,1,4,42500.0,43180.0
15,22,1,4,42719.0,44182.0
16,22,1,4,43655.0,46815.0
17,22,1,4,46155.0,46739.0
18,22,1,4,46314.0,45665.0
19,22,1,4,45010.0,42914.0
20,22,1,4,42343.0,39711.0
21,22,1,4,38883.0,35364.0
22,22,1,4,34883.0,31866.0
23,22,1,4,31544.0,29658.0
0,23,1,5,28853.0,27527.0
1,23,1,5,27004.0,26303.0
2,23,1,5,25683.0,25896.0
3,23,1,5,25284.0,26047.0
4,23,1,5,25180.0,27833.0
5,23,1,5,25945.0,33889.0
6,23,1,5,28651.0,40902.0
7,23,1,5,32109.0,45017.0
8,23,1,5,34970.0,46377.0
9,23,1,5,37296.0,46020.0
10,23,1,5,37112.0,45343.0
11,23,1,5,35696.0,42936.0
12,23,1,5,33794.0,42068.0
13,23,1,5,31730.0,42500.0
14,23,1,5,31516.0,42719.0
15,23,1,5,31525.0,43655.0
16,23,1,5,32692.0,46155.0
17,23,1,5,36455.0,46314.0
18,23,1,5,38372.0,45010.0
19,23,1,5,38294.0,42343.0
20,23,1,5,35970.0,38883.0
21,23,1,5,32953.0,34883.0
22,23,1,5,30437.0,31544.0
23,23,1,5,28000.0,28853.0
0,24,1,6,25231.0,27004.0
1,24,1,6,23283.0,25683.0
2,24,1,6,22270.0,25284.0
3,24,1,6,21686.0,25180.0
4,24,1,6,21615.0,25945.0
5,24,1,6,22082.0,28651.0
6,24,1,6,23446.0,32109.0
7,24,1,6,24532.0,34970.0
8,24,1,6,26098.0,37296.0
9,24,1,6,28368.0,37112.0
10,24,1,6,29102.0,35696.0
11,24,1,6,29670.0,33794.0
12,24,1,6,29246.0,31730.0
13,24,1,6,27778.0,31516.0
14,24,1,6,27121.0,31525.0
15,24,1,6,27036.0,32692.0
16,24,1,6,27573.0,36455.0
17,24,1,6,31116.0,38372.0
18,24,1,6,33917.0,38294.0
19,24,1,6,34422.0,35970.0
20,24,1,6,33488.0,32953.0
21,24,1,6,31572.0,30437.0
22,24,1,6,29213.0,28000.0
23,24,1,6,26564.0,25231.0
0,25,1,0,23625.0,23283.0
1,25,1,0,22088.0,22270.0
2,25,1,0,21415.0,21686.0
3,25,1,0,21494.0,21615.0
4,25,1,0,22065.0,22082.0
5,25,1,0,24433.0,23446.0
6,25,1,0,31048.0,24532.0
7,25,1,0,38072.0,26098.0
8,25,1,0,42957.0,28368.0
9,25,1,0,44461.0,29102.0
10,25,1,0,44051.0,29670.0
11,25,1,0,43582.0,29246.0
12,25,1,0,41027.0,27778.0
13,25,1,0,40603.0,27121.0
14,25,1,0,41050.0,27036.0
15,25,1,0,41469.0,27573.0
16,25,1,0,42349.0,31116.0
17,25,1,0,44780.0,33917.0
18,25,1,0,45697.0,34422.0
19,25,1,0,44262.0,33488.0
20,25,1,0,41658.0,31572.0
21,25,1,0,38366.0,29213.0
22,25,1,0,34037.0,26564.0
23,25,1,0,30961.0,23625.0
0,26,1,1,28170.0,22088.0
1,26,1,1,26387.0,21415.0
2,26,1,1,25531.0,21494.0
3,26,1,1,25365.0,22065.0
4,26,1,1,25709.0,24433.0
5,26,1,1,27589.0,31048.0
6,26,1,1,33159.0,38072.0
7,26,1,1,39703.0,42957.0
8,26,1,1,44299.0,44461.0
9,26,1,1,45600.0,44051.0
10,26,1,1,44879.0,43582.0
11,26,1,1,44281.0,41027.0
12,26,1,1,41290.0,40603.0
13,26,1,1,40484.0,41050.0
14,26,1,1,41025.0,41469.0
15,26,1,1,41622.0,42349.0
16,26,1,1,42831.0,44780.0
17,26,1,1,45325.0,45697.0
18,26,1,1,46181.0,44262.0
19,26,1,1,44870.0,41658.0
20,26,1,1,42162.0,38366.0
21,26,1,1,39009.0,34037.0
22,26,1,1,35032.0,30961.0
23,26,1,1,31193.0,28170.0
0,27,1,2,28708.0,26387.0
1,27,1,2,26794.0,25531.0
2,27,1,2,25860.0,25365.0
3,27,1,2,25585.0,25709.0
4,27,1,2,26007.0,27589.0
5,27,1,2,27803.0,33159.0
6,27,1,2,33541.0,39703.0
7,27,1,2,40072.0,44299.0
8,27,1,2,44287.0,45600.0
9,27,1,2,45335.0,44879.0
10,27,1,2,44543.0,44281.0
11,27,1,2,43800.0,41290.0
12,27,1,2,41326.0,40484.0
13,27,1,2,41073.0,41025.0
14,27,1,2,41174.0,41622.0
15,27,1,2,41922.0,42831.0
16,27,1,2,42911.0,45325.0
17,27,1,2,45234.0,46181.0
18,27,1,2,46322.0,44870.0
19,27,1,2,44934.0,42162.0
20,27,1,2,42107.0,39009.0
21,27,1,2,38930.0,35032.0
22,27,1,2,34775.0,31193.0
23,27,1,2,31205.0,28708.0
0,28,1,3,27728.0,26794.0
1,28,1,3,25761.0,25860.0
2,28,1,3,24883.0,25585.0
3,28,1,3,24658.0,26007.0
4,28,1,3,24968.0,27803.0
5,28,1,3,26560.0,33541.0
6,28,1,3,32330.0,40072.0
7,28,1,3,39184.0,44287.0
8,28,1,3,43665.0,45335.0
9,28,1,3,44770.0,44543.0
10,28,1,3,44221.0,43800.0
11,28,1,3,43857.0,41326.0
12,28,1,3,41206.0,41073.0
13,28,1,3,40428.0,41174.0
14,28,1,3,41567.0,41922.0
15,28,1,3,42279.0,42911.0
16,28,1,3,43020.0,45234.0
17,28,1,3,44995.0,46322.0
18,28,1,3,45797.0,44934.0
19,28,1,3,44044.0,42107.0
20,28,1,3,41122.0,38930.0
21,28,1,3,37790.0,34775.0
22,28,1,3,34017.0,31205.0
23,28,1,3,30956.0,27728.0
0,29,1,4,27446.0,25761.0
1,29,1,4,25658.0,24883.0
2,29,1,4,24868.0,24658.0
3,29,1,4,24569.0,24968.0
4,29,1,4,24959.0,26560.0
5,29,1,4,26794.0,32330.0
6,29,1,4,32350.0,39184.0
7,29,1,4,38614.0,43665.0
8,29,1,4,42635.0,44770.0
9,29,1,4,43779.0,44221.0
10,29,1,4,42694.0,43857.0
11,29,1,4,41978.0,41206.0
12,29,1,4,39544.0,40428.0
13,29,1,4,39077.0,41567.0
14,29,1,4,39984.0,42279.0
15,29,1,4,40280.0,43020.0
16,29,1,4,40981.0,44995.0
17,29,1,4,43243.0,45797.0
18,29,1,4,44366.0,44044.0
19,29,1,4,43219.0,41122.0
20,29,1,4,40419.0,37790.0
21,29,1,4,37284.0,34017.0
22,29,1,4,32153.0,30956.0
23,29,1,4,30228.0,27446.0
0,30,1,5,27270.0,25658.0
1,30,1,5,25353.0,24868.0
2,30,1,5,24252.0,24569.0
3,30,1,5,23738.0,24959.0
4,30,1,5,23704.0,26794.0
5,30,1,5,24273.0,32350.0
6,30,1,5,26898.0,38614.0
7,30,1,5,30586.0,42635.0
8,30,1,5,33398.0,43779.0
9,30,1,5,35041.0,42694.0
10,30,1,5,34769.0,41978.0
11,30,1,5,33647.0,39544.0
12,30,1,5,31393.0,39077.0
13,30,1,5,29886.0,39984.0
14,30,1,5,30014.0,40280.0
15,30,1,5,30214.0,40981.0
16,30,1,5,31043.0,43243.0
17,30,1,5,33903.0,44366.0
18,30,1,5,36425.0,43219.0
19,30,1,5,36216.0,40419.0
20,30,1,5,33822.0,37284.0
21,30,1,5,31296.0,32153.0
22,30,1,5,28804.0,30228.0
23,30,1,5,26674.0,27270.0
0,31,1,6,24270.0,25353.0
1,31,1,6,22481.0,24252.0
2,31,1,6,21349.0,23738.0
3,31,1,6,20795.0,23704.0
4,31,1,6,20647.0,24273.0
5,31,1,6,21145.0,26898.0
6,31,1,6,22346.0,30586.0
7,31,1,6,23332.0,33398.0
8,31,1,6,24693.0,35041.0
9,31,1,6,27602.0,34769.0
10,31,1,6,28659.0,33647.0
11,31,1,6,28620.0,31393.0
12,31,1,6,28124.0,29886.0
13,31,1,6,26503.0,30014.0
14,31,1,6,26099.0,30214.0
15,31,1,6,25733.0,31043.0
16,31,1,6,26274.0,33903.0
17,31,1,6,29463.0,36425.0
18,31,1,6,32250.0,36216.0
19,31,1,6,32589.0,33822.0
20,31,1,6,31869.0,31296.0
21,31,1,6,30137.0,28804.0
22,31,1,6,27710.0,26674.0
23,31,1,6,25067.0,24270.0
0,1,2,0,22858.0,22481.0
1,1,2,0,21430.0,21349.0
2,1,2,0,20783.0,20795.0
3,1,2,0,20412.0,20647.0
4,1,2,0,20917.0,21145.0
5,1,2,0,23109.0,22346.0
6,1,2,0,29535.0,23332.0
7,1,2,0,36388.0,24693.0
8,1,2,0,40868.0,27602.0
9,1,2,0,41965.0,28659.0
10,1,2,0,41664.0,28620.0
11,1,2,0,41221.0,28124.0
12,1,2,0,39358.0,26503.0
13,1,2,0,39505.0,26099.0
14,1,2,0,40773.0,25733.0
15,1,2,0,41147.0,26274.0
16,1,2,0,40969.0,29463.0
17,1,2,0,42512.0,32250.0
18,1,2,0,43838.0,32589.0
19,1,2,0,42768.0,31869.0
20,1,2,0,40321.0,30137.0
21,1,2,0,37367.0,27710.0
22,1,2,0,33446.0,25067.0
23,1,2,0,30227.0,22858.0
0,2,2,1,26979.0,21430.0
1,2,2,1,25328.0,20783.0
2,2,2,1,24458.0,20412.0
3,2,2,1,24096.0,20917.0
4,2,2,1,24444.0,23109.0
5,2,2,1,26387.0,29535.0
6,2,2,1,31826.0,36388.0
7,2,2,1,38149.0,40868.0
8,2,2,1,42545.0,41965.0
9,2,2,1,43944.0,41664.0
10,2,2,1,43783.0,41221.0
11,2,2,1,43208.0,39358.0
12,2,2,1,40418.0,39505.0
13,2,2,1,40154.0,40773.0
14,2,2,1,41905.0,41147.0
15,2,2,1,42742.0,40969.0
16,2,2,1,43348.0,42512.0
17,2,2,1,45037.0,43838.0
18,2,2,1,45413.0,42768.0
19,2,2,1,43756.0,40321.0
20,2,2,1,41521.0,37367.0
21,2,2,1,38260.0,33446.0
22,2,2,1,34379.0,30227.0
23,2,2,1,30967.0,26979.0
0,3,2,2,27445.0,25328.0
1,3,2,2,25558.0,24458.0
2,3,2,2,24754.0,24096.0
3,3,2,2,24538.0,24444.0
4,3,2,2,24918.0,26387.0
5,3,2,2,26694.0,31826.0
6,3,2,2,32090.0,38149.0
7,3,2,2,38660.0,42545.0
