hour,day,month,dayofweek,gen_lag_1,gen_lag_24
13,26,7,1,7837.0,6165.0
14,26,7,1,6977.0,5103.0
15,26,7,1,5487.0,3621.0
16,26,7,1,3775.0,1967.0
17,26,7,1,2031.0,675.0
18,26,7,1,707.0,62.0
19,26,7,1,62.0,6.0
20,26,7,1,8.0,3.0
21,26,7,1,9.0,3.0
22,26,7,1,9.0,0.0
23,26,7,1,0.0,0.0
0,27,7,2,0.0,0.0
1,27,7,2,0.0,0.0
2,27,7,2,0.0,0.0
3,27,7,2,0.0,0.0
4,27,7,2,0.0,137.0
5,27,7,2,145.0,1141.0
6,27,7,2,1160.0,2902.0
7,27,7,2,3034.0,4868.0
8,27,7,2,5043.0,6354.0
9,27,7,2,6473.0,7701.0
10,27,7,2,7510.0,8308.0
11,27,7,2,8044.0,8276.0
12,27,7,2,7970.0,7837.0
13,27,7,2,7398.0,6977.0
14,27,7,2,6806.0,5487.0
15,27,7,2,5484.0,3775.0
16,27,7,2,3901.0,2031.0
17,27,7,2,2180.0,707.0
18,27,7,2,723.0,62.0
19,27,7,2,57.0,8.0
20,27,7,2,6.0,9.0
21,27,7,2,6.0,9.0
22,27,7,2,9.0,0.0
23,27,7,2,0.0,0.0
0,28,7,3,0.0,0.0
1,28,7,3,0.0,0.0
2,28,7,3,0.0,0.0
3,28,7,3,0.0,0.0
4,28,7,3,0.0,145.0
5,28,7,3,126.0,1160.0
6,28,7,3,1115.0,3034.0
7,28,7,3,3001.0,5043.0
8,28,7,3,4996.0,6473.0
9,28,7,3,6505.0,7510.0
10,28,7,3,7686.0,8044.0
11,28,7,3,8206.0,7970.0
12,28,7,3,7626.0,7398.0
13,28,7,3,6847.0,6806.0
14,28,7,3,5938.0,5484.0
15,28,7,3,5040.0,3901.0
16,28,7,3,3706.0,2180.0
17,28,7,3,2197.0,723.0
18,28,7,3,776.0,57.0
19,28,7,3,66.0,6.0
20,28,7,3,5.0,6.0
21,28,7,3,3.0,9.0
22,28,7,3,6.0,0.0
23,28,7,3,0.0,0.0
0,29,7,4,0.0,0.0
1,29,7,4,0.0,0.0
2,29,7,4,0.0,0.0
3,29,7,4,0.0,0.0
4,29,7,4,0.0,126.0
5,29,7,4,136.0,1115.0
6,29,7,4,1182.0,3001.0
7,29,7,4,3189.0,4996.0
8,29,7,4,5335.0,6505.0
9,29,7,4,7010.0,7686.0
10,29,7,4,8166.0,8206.0
11,29,7,4,8685.0,7626.0
12,29,7,4,8714.0,6847.0
13,29,7,4,8366.0,5938.0
14,29,7,4,7609.0,5040.0
15,29,7,4,6313.0,3706.0
16,29,7,4,4567.0,2197.0
17,29,7,4,2464.0,776.0
18,29,7,4,759.0,66.0
19,29,7,4,50.0,5.0
20,29,7,4,7.0,3.0
21,29,7,4,5.0,6.0
22,29,7,4,5.0,0.0
23,29,7,4,0.0,0.0
0,30,7,5,0.0,0.0
1,30,7,5,0.0,0.0
2,30,7,5,0.0,0.0
3,30,7,5,0.0,0.0
4,30,7,5,0.0,136.0
5,30,7,5,114.0,1182.0
6,30,7,5,1148.0,3189.0
7,30,7,5,3197.0,5335.0
8,30,7,5,5361.0,7010.0
9,30,7,5,7070.0,8166.0
10,30,7,5,8302.0,8685.0
11,30,7,5,8924.0,8714.0
12,30,7,5,8980.0,8366.0
13,30,7,5,8486.0,7609.0
14,30,7,5,7678.0,6313.0
15,30,7,5,6237.0,4567.0
16,30,7,5,4394.0,2464.0
17,30,7,5,2339.0,759.0
18,30,7,5,702.0,50.0
19,30,7,5,50.0,7.0
20,30,7,5,8.0,5.0
21,30,7,5,12.0,5.0
22,30,7,5,8.0,0.0
23,30,7,5,0.0,0.0
0,31,7,6,0.0,0.0
1,31,7,6,0.0,0.0
2,31,7,6,0.0,0.0
3,31,7,6,0.0,0.0
4,31,7,6,0.0,114.0
5,31,7,6,112.0,1148.0
6,31,7,6,1124.0,3197.0
7,31,7,6,3043.0,5361.0
8,31,7,6,4966.0,7070.0
9,31,7,6,6577.0,8302.0
10,31,7,6,7700.0,8924.0
11,31,7,6,8246.0,8980.0
12,31,7,6,8312.0,8486.0
13,31,7,6,7994.0,7678.0
14,31,7,6,7316.0,6237.0
15,31,7,6,5755.0,4394.0
16,31,7,6,4077.0,2339.0
17,31,7,6,2166.0,702.0
18,31,7,6,653.0,50.0
19,31,7,6,42.0,8.0
20,31,7,6,8.0,12.0
21,31,7,6,11.0,8.0
22,31,7,6,11.0,0.0
23,31,7,6,0.0,0.0
0,1,8,0,0.0,0.0
1,1,8,0,0.0,0.0
2,1,8,0,0.0,0.0
3,1,8,0,0.0,0.0
4,1,8,0,0.0,112.0
5,1,8,0,111.0,1124.0
6,1,8,0,1034.0,3043.0
7,1,8,0,2826.0,4966.0
8,1,8,0,4708.0,6577.0
9,1,8,0,6229.0,7700.0
10,1,8,0,7236.0,8246.0
11,1,8,0,7632.0,8312.0
12,1,8,0,7532.0,7994.0
13,1,8,0,7239.0,7316.0
14,1,8,0,6844.0,5755.0
15,1,8,0,5648.0,4077.0
16,1,8,0,4013.0,2166.0
17,1,8,0,2191.0,653.0
18,1,8,0,715.0,42.0
19,1,8,0,56.0,8.0
20,1,8,0,11.0,11.0
21,1,8,0,7.0,11.0
22,1,8,0,5.0,0.0
23,1,8,0,0.0,0.0
0,2,8,1,0.0,0.0
1,2,8,1,0.0,0.0
2,2,8,1,0.0,0.0
3,2,8,1,0.0,0.0
4,2,8,1,0.0,111.0
5,2,8,1,91.0,1034.0
6,2,8,1,1046.0,2826.0
7,2,8,1,2994.0,4708.0
8,2,8,1,4865.0,6229.0
9,2,8,1,6545.0,7236.0
10,2,8,1,7801.0,7632.0
11,2,8,1,8556.0,7532.0
12,2,8,1,8621.0,7239.0
13,2,8,1,8158.0,6844.0
14,2,8,1,7473.0,5648.0
15,2,8,1,6172.0,4013.0
16,2,8,1,4357.0,2191.0
17,2,8,1,2316.0,715.0
18,2,8,1,717.0,56.0
19,2,8,1,48.0,11.0
20,2,8,1,8.0,7.0
21,2,8,1,7.0,5.0
22,2,8,1,7.0,0.0
23,2,8,1,0.0,0.0
0,3,8,2,0.0,0.0
1,3,8,2,0.0,0.0
2,3,8,2,0.0,0.0
3,3,8,2,0.0,0.0
4,3,8,2,0.0,91.0
5,3,8,2,97.0,1046.0
6,3,8,2,1085.0,2994.0
7,3,8,2,3166.0,4865.0
8,3,8,2,5377.0,6545.0
9,3,8,2,7146.0,7801.0
10,3,8,2,8334.0,8556.0
11,3,8,2,8938.0,8621.0
12,3,8,2,9020.0,8158.0
13,3,8,2,8631.0,7473.0
14,3,8,2,7802.0,6172.0
15,3,8,2,6452.0,4357.0
16,3,8,2,4623.0,2316.0
17,3,8,2,2457.0,717.0
18,3,8,2,689.0,48.0
19,3,8,2,37.0,8.0
20,3,8,2,5.0,7.0
21,3,8,2,5.0,7.0
22,3,8,2,4.0,0.0
23,3,8,2,0.0,0.0
0,4,8,3,0.0,0.0
1,4,8,3,0.0,0.0
2,4,8,3,0.0,0.0
3,4,8,3,0.0,0.0
4,4,8,3,0.0,97.0
5,4,8,3,84.0,1085.0
6,4,8,3,1099.0,3166.0
7,4,8,3,3172.0,5377.0
8,4,8,3,5369.0,7146.0
9,4,8,3,7127.0,8334.0
10,4,8,3,8367.0,8938.0
11,4,8,3,8997.0,9020.0
12,4,8,3,9085.0,8631.0
13,4,8,3,8655.0,7802.0
14,4,8,3,7774.0,6452.0
15,4,8,3,6366.0,4623.0
16,4,8,3,4482.0,2457.0
17,4,8,3,2316.0,689.0
18,4,8,3,618.0,37.0
19,4,8,3,30.0,5.0
20,4,8,3,2.0,5.0
21,4,8,3,2.0,4.0
22,4,8,3,3.0,0.0
23,4,8,3,0.0,0.0
0,5,8,4,0.0,0.0
1,5,8,4,0.0,0.0
2,5,8,4,0.0,0.0
3,5,8,4,0.0,0.0
4,5,8,4,0.0,84.0
5,5,8,4,75.0,1099.0
6,5,8,4,970.0,3172.0
7,5,8,4,2590.0,5369.0
8,5,8,4,4202.0,7127.0
9,5,8,4,5389.0,8367.0
10,5,8,4,6151.0,8997.0
11,5,8,4,6664.0,9085.0
12,5,8,4,6812.0,8655.0
13,5,8,4,6673.0,7774.0
14,5,8,4,6147.0,6366.0
15,5,8,4,4959.0,4482.0
16,5,8,4,3498.0,2316.0
17,5,8,4,1864.0,618.0
18,5,8,4,547.0,30.0
19,5,8,4,21.0,2.0
20,5,8,4,0.0,2.0
21,5,8,4,0.0,3.0
22,5,8,4,6.0,0.0
23,5,8,4,0.0,0.0
0,6,8,5,0.0,0.0
1,6,8,5,0.0,0.0
2,6,8,5,0.0,0.0
3,6,8,5,0.0,0.0
4,6,8,5,0.0,75.0
5,6,8,5,87.0,970.0
6,6,8,5,957.0,2590.0
7,6,8,5,2680.0,4202.0
8,6,8,5,4518.0,5389.0
9,6,8,5,6025.0,6151.0
10,6,8,5,7404.0,6664.0
11,6,8,5,8008.0,6812.0
12,6,8,5,7962.0,6673.0
13,6,8,5,7467.0,6147.0
14,6,8,5,6838.0,4959.0
15,6,8,5,5579.0,3498.0
16,6,8,5,4022.0,1864.0
17,6,8,5,2164.0,547.0
18,6,8,5,643.0,21.0
19,6,8,5,38.0,0.0
20,6,8,5,11.0,0.0
21,6,8,5,11.0,6.0
22,6,8,5,3.0,0.0
23,6,8,5,0.0,0.0
0,7,8,6,0.0,0.0
1,7,8,6,0.0,0.0
2,7,8,6,0.0,0.0
3,7,8,6,0.0,0.0
4,7,8,6,0.0,87.0
5,7,8,6,75.0,957.0
6,7,8,6,871.0,2680.0
7,7,8,6,2543.0,4518.0
8,7,8,6,4367.0,6025.0
9,7,8,6,5986.0,7404.0
10,7,8,6,6957.0,8008.0
11,7,8,6,7368.0,7962.0
12,7,8,6,7383.0,7467.0
13,7,8,6,7229.0,6838.0
14,7,8,6,6866.0,5579.0
15,7,8,6,5691.0,4022.0
16,7,8,6,4053.0,2164.0
17,7,8,6,2220.0,643.0
18,7,8,6,654.0,38.0
19,7,8,6,27.0,11.0
20,7,8,6,1.0,11.0
21,7,8,6,1.0,3.0
22,7,8,6,3.0,0.0
23,7,8,6,0.0,0.0
0,8,8,0,0.0,0.0
1,8,8,0,0.0,0.0
2,8,8,0,0.0,0.0
3,8,8,0,0.0,0.0
4,8,8,0,0.0,75.0
5,8,8,0,79.0,871.0
6,8,8,0,1004.0,2543.0
7,8,8,0,2992.0,4367.0
8,8,8,0,5087.0,5986.0
9,8,8,0,6822.0,6957.0
10,8,8,0,8126.0,7368.0
11,8,8,0,8682.0,7383.0
12,8,8,0,8771.0,7229.0
13,8,8,0,8448.0,6866.0
14,8,8,0,7761.0,5691.0
15,8,8,0,6382.0,4053.0
16,8,8,0,4572.0,2220.0
17,8,8,0,2322.0,654.0
18,8,8,0,624.0,27.0
19,8,8,0,29.0,1.0
20,8,8,0,6.0,1.0
21,8,8,0,5.0,3.0
22,8,8,0,5.0,0.0
23,8,8,0,0.0,0.0
0,9,8,1,0.0,0.0
1,9,8,1,0.0,0.0
2,9,8,1,0.0,0.0
3,9,8,1,0.0,0.0
4,9,8,1,0.0,79.0
5,9,8,1,75.0,1004.0
6,9,8,1,1026.0,2992.0
7,9,8,1,3060.0,5087.0
8,9,8,1,5211.0,6822.0
9,9,8,1,6919.0,8126.0
10,9,8,1,8080.0,8682.0
11,9,8,1,8680.0,8771.0
12,9,8,1,8721.0,8448.0
13,9,8,1,8321.0,7761.0
14,9,8,1,7514.0,6382.0
15,9,8,1,6163.0,4572.0
16,9,8,1,4384.0,2322.0
17,9,8,1,2230.0,624.0
18,9,8,1,590.0,29.0
19,9,8,1,25.0,6.0
20,9,8,1,8.0,5.0
21,9,8,1,10.0,5.0
22,9,8,1,11.0,0.0
23,9,8,1,0.0,0.0
0,10,8,2,0.0,0.0
1,10,8,2,0.0,0.0
2,10,8,2,0.0,0.0
3,10,8,2,0.0,0.0
4,10,8,2,0.0,75.0
5,10,8,2,67.0,1026.0
6,10,8,2,935.0,3060.0
7,10,8,2,2719.0,5211.0
8,10,8,2,4544.0,6919.0
9,10,8,2,6187.0,8080.0
10,10,8,2,7421.0,8680.0
11,10,8,2,8050.0,8721.0
12,10,8,2,8178.0,8321.0
13,10,8,2,7867.0,7514.0
14,10,8,2,7382.0,6163.0
15,10,8,2,6182.0,4384.0
16,10,8,2,4444.0,2230.0
17,10,8,2,2276.0,590.0
18,10,8,2,609.0,25.0
19,10,8,2,28.0,8.0
20,10,8,2,12.0,10.0
21,10,8,2,8.0,11.0
22,10,8,2,7.0,0.0
23,10,8,2,0.0,0.0
0,11,8,3,0.0,0.0
1,11,8,3,0.0,0.0
2,11,8,3,0.0,0.0
3,11,8,3,0.0,0.0
4,11,8,3,0.0,67.0
5,11,8,3,60.0,935.0
6,11,8,3,892.0,2719.0
7,11,8,3,2702.0,4544.0
8,11,8,3,4657.0,6187.0
9,11,8,3,6338.0,7421.0
10,11,8,3,7555.0,8050.0
11,11,8,3,8301.0,8178.0
12,11,8,3,8373.0,7867.0
13,11,8,3,7899.0,7382.0
14,11,8,3,7337.0,6182.0
15,11,8,3,6057.0,4444.0
16,11,8,3,4271.0,2276.0
17,11,8,3,2201.0,609.0
18,11,8,3,602.0,28.0
19,11,8,3,26.0,12.0
20,11,8,3,13.0,8.0
21,11,8,3,19.0,7.0
22,11,8,3,13.0,0.0
23,11,8,3,0.0,0.0
0,12,8,4,0.0,0.0
1,12,8,4,0.0,0.0
2,12,8,4,0.0,0.0
3,12,8,4,0.0,0.0
4,12,8,4,0.0,60.0
5,12,8,4,59.0,892.0
6,12,8,4,993.0,2702.0
7,12,8,4,3107.0,4657.0
8,12,8,4,5366.0,6338.0
9,12,8,4,7060.0,7555.0
10,12,8,4,8425.0,8301.0
11,12,8,4,8965.0,8373.0
12,12,8,4,9123.0,7899.0
13,12,8,4,8897.0,7337.0
14,12,8,4,8159.0,6057.0
15,12,8,4,6836.0,4271.0
16,12,8,4,4730.0,2201.0
17,12,8,4,2323.0,602.0
18,12,8,4,581.0,26.0
19,12,8,4,11.0,13.0
20,12,8,4,1.0,19.0
21,12,8,4,1.0,13.0
22,12,8,4,1.0,0.0
23,12,8,4,0.0,0.0
0,13,8,5,0.0,0.0
1,13,8,5,0.0,0.0
2,13,8,5,0.0,0.0
3,13,8,5,0.0,0.0
4,13,8,5,0.0,59.0
5,13,8,5,55.0,993.0
6,13,8,5,1024.0,3107.0
7,13,8,5,3212.0,5366.0
8,13,8,5,5527.0,7060.0
9,13,8,5,7386.0,8425.0
10,13,8,5,8649.0,8965.0
11,13,8,5,9257.0,9123.0
12,13,8,5,9351.0,8897.0
13,13,8,5,9060.0,8159.0
14,13,8,5,8327.0,6836.0
15,13,8,5,6832.0,4730.0
16,13,8,5,4771.0,2323.0
17,13,8,5,2347.0,581.0
18,13,8,5,533.0,11.0
19,13,8,5,1.0,1.0
20,13,8,5,1.0,1.0
21,13,8,5,0.0,1.0
22,13,8,5,0.0,0.0
23,13,8,5,0.0,0.0
0,14,8,6,0.0,0.0
1,14,8,6,0.0,0.0
2,14,8,6,0.0,0.0
3,14,8,6,0.0,0.0
4,14,8,6,0.0,55.0
5,14,8,6,49.0,1024.0
6,14,8,6,993.0,3212.0
7,14,8,6,3161.0,5527.0
8,14,8,6,5416.0,7386.0
9,14,8,6,7263.0,8649.0
10,14,8,6,8564.0,9257.0
11,14,8,6,9235.0,9351.0
12,14,8,6,9377.0,9060.0
13,14,8,6,8964.0,8327.0
14,14,8,6,8163.0,6832.0
15,14,8,6,6710.0,4771.0
16,14,8,6,4630.0,2347.0
17,14,8,6,2253.0,533.0
18,14,8,6,515.0,1.0
19,14,8,6,4.0,1.0
20,14,8,6,3.0,0.0
21,14,8,6,2.0,0.0
22,14,8,6,2.0,0.0
23,14,8,6,0.0,0.0
0,15,8,0,0.0,0.0
1,15,8,0,0.0,0.0
2,15,8,0,0.0,0.0
3,15,8,0,0.0,0.0
4,15,8,0,0.0,49.0
5,15,8,0,47.0,993.0
6,15,8,0,984.0,3161.0
7,15,8,0,3169.0,5416.0
8,15,8,0,5446.0,7263.0
9,15,8,0,7329.0,8564.0
10,15,8,0,8581.0,9235.0
11,15,8,0,9190.0,9377.0
12,15,8,0,9303.0,8964.0
13,15,8,0,8868.0,8163.0
14,15,8,0,8036.0,6710.0
15,15,8,0,6566.0,4630.0
16,15,8,0,4447.0,2253.0
17,15,8,0,2141.0,515.0
18,15,8,0,467.0,4.0
19,15,8,0,10.0,3.0
20,15,8,0,10.0,2.0
21,15,8,0,10.0,2.0
22,15,8,0,7.0,0.0
23,15,8,0,0.0,0.0
0,16,8,1,0.0,0.0
1,16,8,1,0.0,0.0
2,16,8,1,0.0,0.0
3,16,8,1,0.0,0.0
4,16,8,1,0.0,47.0
5,16,8,1,40.0,984.0
6,16,8,1,944.0,3169.0
7,16,8,1,3103.0,5446.0
8,16,8,1,5364.0,7329.0
9,16,8,1,7221.0,8581.0
10,16,8,1,8519.0,9190.0
11,16,8,1,9100.0,9303.0
12,16,8,1,9202.0,8868.0
13,16,8,1,8771.0,8036.0
14,16,8,1,7848.0,6566.0
15,16,8,1,6236.0,4447.0
16,16,8,1,4200.0,2141.0
17,16,8,1,2009.0,467.0
18,16,8,1,470.0,10.0
19,16,8,1,10.0,10.0
20,16,8,1,10.0,10.0
21,16,8,1,7.0,7.0
22,16,8,1,6.0,0.0
23,16,8,1,0.0,0.0
0,17,8,2,0.0,0.0
1,17,8,2,0.0,0.0
2,17,8,2,0.0,0.0
3,17,8,2,0.0,0.0
4,17,8,2,0.0,40.0
5,17,8,2,34.0,944.0
6,17,8,2,851.0,3103.0
7,17,8,2,2759.0,5364.0
8,17,8,2,4863.0,7221.0
9,17,8,2,6499.0,8519.0
10,17,8,2,7532.0,9100.0
11,17,8,2,7988.0,9202.0
12,17,8,2,8137.0,8771.0
13,17,8,2,7770.0,7848.0
14,17,8,2,6746.0,6236.0
15,17,8,2,5400.0,4200.0
16,17,8,2,3552.0,2009.0
17,17,8,2,1656.0,470.0
18,17,8,2,384.0,10.0
19,17,8,2,14.0,10.0
20,17,8,2,15.0,7.0
21,17,8,2,14.0,6.0
22,17,8,2,12.0,0.0
23,17,8,2,0.0,0.0
0,18,8,3,0.0,0.0
1,18,8,3,0.0,0.0
2,18,8,3,0.0,0.0
3,18,8,3,0.0,0.0
4,18,8,3,0.0,34.0
5,18,8,3,29.0,851.0
6,18,8,3,834.0,2759.0
7,18,8,3,2744.0,4863.0
8,18,8,3,4799.0,6499.0
9,18,8,3,6265.0,7532.0
10,18,8,3,7234.0,7988.0
11,18,8,3,7757.0,8137.0
12,18,8,3,7801.0,7770.0
13,18,8,3,7282.0,6746.0
14,18,8,3,6343.0,5400.0
15,18,8,3,5180.0,3552.0
16,18,8,3,3516.0,1656.0
17,18,8,3,1746.0,384.0
18,18,8,3,413.0,14.0
19,18,8,3,11.0,15.0
20,18,8,3,10.0,14.0
21,18,8,3,11.0,12.0
22,18,8,3,10.0,0.0
23,18,8,3,0.0,0.0
0,19,8,4,0.0,0.0
1,19,8,4,0.0,0.0
2,19,8,4,0.0,0.0
3,19,8,4,0.0,0.0
4,19,8,4,0.0,29.0
5,19,8,4,29.0,834.0
6,19,8,4,829.0,2744.0
7,19,8,4,2632.0,4799.0
8,19,8,4,4591.0,6265.0
9,19,8,4,6186.0,7234.0
10,19,8,4,7369.0,7757.0
11,19,8,4,7927.0,7801.0
12,19,8,4,8105.0,7282.0
13,19,8,4,7797.0,6343.0
14,19,8,4,7033.0,5180.0
15,19,8,4,5745.0,3516.0
16,19,8,4,3923.0,1746.0
17,19,8,4,1912.0,413.0
18,19,8,4,427.0,11.0
19,19,8,4,12.0,10.0
20,19,8,4,11.0,11.0
21,19,8,4,8.0,10.0
22,19,8,4,6.0,0.0
23,19,8,4,0.0,0.0
0,20,8,5,0.0,0.0
1,20,8,5,0.0,0.0
2,20,8,5,0.0,0.0
3,20,8,5,0.0,0.0
4,20,8,5,0.0,29.0
5,20,8,5,25.0,829.0
6,20,8,5,874.0,2632.0
7,20,8,5,2900.0,4591.0
8,20,8,5,5003.0,6186.0
9,20,8,5,6577.0,7369.0
10,20,8,5,7606.0,7927.0
11,20,8,5,8089.0,8105.0
12,20,8,5,8056.0,7797.0
13,20,8,5,7558.0,7033.0
14,20,8,5,6593.0,5745.0
15,20,8,5,5077.0,3923.0
16,20,8,5,3314.0,1912.0
17,20,8,5,1539.0,427.0
18,20,8,5,299.0,12.0
19,20,8,5,3.0,11.0
20,20,8,5,3.0,8.0
21,20,8,5,1.0,6.0
22,20,8,5,0.0,0.0
23,20,8,5,0.0,0.0
0,21,8,6,0.0,0.0
1,21,8,6,0.0,0.0
2,21,8,6,0.0,0.0
3,21,8,6,0.0,0.0
4,21,8,6,0.0,25.0
5,21,8,6,23.0,874.0
6,21,8,6,827.0,2900.0
7,21,8,6,2816.0,5003.0
8,21,8,6,4951.0,6577.0
9,21,8,6,6534.0,7606.0
10,21,8,6,7727.0,8089.0
11,21,8,6,8306.0,8056.0
12,21,8,6,8446.0,7558.0
13,21,8,6,8092.0,6593.0
14,21,8,6,7338.0,5077.0
15,21,8,6,5997.0,3314.0
16,21,8,6,4081.0,1539.0
17,21,8,6,1950.0,299.0
18,21,8,6,395.0,3.0
19,21,8,6,9.0,3.0
20,21,8,6,9.0,1.0
21,21,8,6,7.0,0.0
22,21,8,6,7.0,0.0
23,21,8,6,0.0,0.0
0,22,8,0,0.0,0.0
1,22,8,0,0.0,0.0
2,22,8,0,0.0,0.0
3,22,8,0,0.0,0.0
4,22,8,0,0.0,23.0
5,22,8,0,20.0,827.0
6,22,8,0,784.0,2816.0
7,22,8,0,2791.0,4951.0
8,22,8,0,4966.0,6534.0
9,22,8,0,6750.0,7727.0
10,22,8,0,8075.0,8306.0
11,22,8,0,8717.0,8446.0
12,22,8,0,8845.0,8092.0
13,22,8,0,8377.0,7338.0
14,22,8,0,7831.0,5997.0
15,22,8,0,6486.0,4081.0
16,22,8,0,4479.0,1950.0
17,22,8,0,2066.0,395.0
18,22,8,0,377.0,9.0
19,22,8,0,3.0,9.0
20,22,8,0,4.0,7.0
21,22,8,0,5.0,7.0
22,22,8,0,4.0,0.0
23,22,8,0,0.0,0.0
0,23,8,1,0.0,0.0
1,23,8,1,0.0,0.0
2,23,8,1,0.0,0.0
3,23,8,1,0.0,0.0
4,23,8,1,0.0,20.0
5,23,8,1,14.0,784.0
6,23,8,1,776.0,2791.0
7,23,8,1,2732.0,4966.0
8,23,8,1,5064.0,6750.0
9,23,8,1,6495.0,8075.0
10,23,8,1,8274.0,8717.0
11,23,8,1,8334.0,8845.0
12,23,8,1,8400.0,8377.0
13,23,8,1,8483.0,7831.0
14,23,8,1,7328.0,6486.0
15,23,8,1,6025.0,4479.0
16,23,8,1,4266.0,2066.0
17,23,8,1,1855.0,377.0
18,23,8,1,329.0,3.0
19,23,8,1,0.0,4.0
20,23,8,1,0.0,5.0
21,23,8,1,0.0,4.0
22,23,8,1,0.0,0.0
23,23,8,1,0.0,0.0
0,24,8,2,0.0,0.0
1,24,8,2,0.0,0.0
2,24,8,2,0.0,0.0
3,24,8,2,0.0,0.0
4,24,8,2,0.0,14.0
5,24,8,2,8.0,776.0
6,24,8,2,708.0,2732.0
7,24,8,2,2760.0,5064.0
8,24,8,2,5055.0,6495.0
9,24,8,2,6930.0,8274.0
10,24,8,2,8240.0,8334.0
11,24,8,2,8567.0,8400.0
12,24,8,2,9152.0,8483.0
13,24,8,2,8793.0,7328.0
14,24,8,2,7896.0,6025.0
15,24,8,2,6408.0,4266.0
16,24,8,2,4316.0,1855.0
17,24,8,2,1905.0,329.0
18,24,8,2,312.0,0.0
19,24,8,2,0.0,0.0
20,24,8,2,0.0,0.0
21,24,8,2,0.0,0.0
22,24,8,2,0.0,0.0
23,24,8,2,0.0,0.0
0,25,8,3,0.0,0.0
1,25,8,3,0.0,0.0
2,25,8,3,0.0,0.0
3,25,8,3,0.0,0.0
4,25,8,3,0.0,8.0
5,25,8,3,12.0,708.0
6,25,8,3,799.0,2760.0
7,25,8,3,2942.0,5055.0
8,25,8,3,5362.0,6930.0
9,25,8,3,7296.0,8240.0
10,25,8,3,8591.0,8567.0
11,25,8,3,9245.0,9152.0
12,25,8,3,9342.0,8793.0
13,25,8,3,8989.0,7896.0
14,25,8,3,8004.0,6408.0
15,25,8,3,6449.0,4316.0
16,25,8,3,4296.0,1905.0
17,25,8,3,1838.0,312.0
18,25,8,3,288.0,0.0
19,25,8,3,3.0,0.0
20,25,8,3,2.0,0.0
21,25,8,3,2.0,0.0
22,25,8,3,1.0,0.0
23,25,8,3,0.0,0.0
0,26,8,4,0.0,0.0
1,26,8,4,0.0,0.0
2,26,8,4,0.0,0.0
3,26,8,4,0.0,0.0
4,26,8,4,0.0,12.0
5,26,8,4,11.0,799.0
6,26,8,4,792.0,2942.0
7,26,8,4,2923.0,5362.0
8,26,8,4,5291.0,7296.0
9,26,8,4,7232.0,8591.0
10,26,8,4,8459.0,9245.0
11,26,8,4,9080.0,9342.0
12,26,8,4,9154.0,8989.0
13,26,8,4,8637.0,8004.0
14,26,8,4,7774.0,6449.0
15,26,8,4,6281.0,4296.0
16,26,8,4,4178.0,1838.0
17,26,8,4,1766.0,288.0
18,26,8,4,262.0,3.0
19,26,8,4,0.0,2.0
20,26,8,4,0.0,2.0
21,26,8,4,0.0,1.0
22,26,8,4,0.0,0.0
23,26,8,4,0.0,0.0
0,27,8,5,0.0,0.0
1,27,8,5,0.0,0.0
2,27,8,5,0.0,0.0
3,27,8,5,0.0,0.0
4,27,8,5,0.0,11.0
5,27,8,5,10.0,792.0
6,27,8,5,785.0,2923.0
7,27,8,5,2969.0,5291.0
8,27,8,5,5382.0,7232.0
9,27,8,5,7307.0,8459.0
10,27,8,5,8550.0,9080.0
11,27,8,5,9114.0,9154.0
12,27,8,5,9198.0,8637.0
13,27,8,5,8784.0,7774.0
14,27,8,5,7789.0,6281.0
15,27,8,5,6265.0,4178.0
16,27,8,5,4174.0,1766.0
17,27,8,5,1772.0,262.0
18,27,8,5,261.0,0.0
19,27,8,5,4.0,0.0
20,27,8,5,4.0,0.0
21,27,8,5,2.0,0.0
22,27,8,5,1.0,0.0
23,27,8,5,0.0,0.0
0,28,8,6,0.0,0.0
1,28,8,6,0.0,0.0
2,28,8,6,0.0,0.0
3,28,8,6,0.0,0.0
4,28,8,6,0.0,10.0
5,28,8,6,11.0,785.0
6,28,8,6,796.0,2969.0
7,28,8,6,3022.0,5382.0
8,28,8,6,5392.0,7307.0
9,28,8,6,7306.0,8550.0
10,28,8,6,8539.0,9114.0
11,28,8,6,9109.0,9198.0
12,28,8,6,9149.0,8784.0
13,28,8,6,8781.0,7789.0
14,28,8,6,7828.0,6265.0
15,28,8,6,6332.0,4174.0
16,28,8,6,4220.0,1772.0
17,28,8,6,1779.0,261.0
18,28,8,6,245.0,4.0
19,28,8,6,8.0,4.0
20,28,8,6,8.0,2.0
21,28,8,6,7.0,1.0
22,28,8,6,6.0,0.0
23,28,8,6,0.0,0.0
0,29,8,0,0.0,0.0
1,29,8,0,0.0,0.0
2,29,8,0,0.0,0.0
3,29,8,0,0.0,0.0
4,29,8,0,0.0,11.0
5,29,8,0,9.0,796.0
6,29,8,0,764.0,3022.0
7,29,8,0,2932.0,5392.0
8,29,8,0,5277.0,7306.0
9,29,8,0,7199.0,8539.0
10,29,8,0,8408.0,9109.0
11,29,8,0,8894.0,9149.0
12,29,8,0,8884.0,8781.0
13,29,8,0,8489.0,7828.0
14,29,8,0,7419.0,6332.0
15,29,8,0,5899.0,4220.0
16,29,8,0,3806.0,1779.0
17,29,8,0,1666.0,245.0
18,29,8,0,231.0,8.0
19,29,8,0,10.0,8.0
20,29,8,0,9.0,7.0
